scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week2_0608,6419.0,1,highway_yellow,1,3.0,3,2.5,0,0.0,8,8.0,0,0.0,5,4.0,5,357.0,0.8915277777777778,1,16,271.0,4
week2_0608,6422.0,2,gch_green,0,26.5758427,3,2.5,0,0.0,8,8.0,0,0.0,4,3.0,4,271.0,0.8919444444444444,1,15,116.0,8
week2_0608,6448.0,3,gch_yellow,1,3.0,7,6.5,1,21.0,15,15.5,7,95.0,0,0.0,0,0.0,0.8955555555555555,1,22,62.0,5
week2_0608,6451.0,0,highway_green,0,112.7796143,5,4.5,0,0.0,14,14.5,5,62.0,0,0.0,0,0.0,0.8959722222222222,1,19,111.0,3
week2_0608,6569.0,1,highway_yellow,1,3.0,2,2.5,0,0.0,10,10.2,0,0.0,3,3.0,3,111.0,0.9123611111111111,1,15,38.0,2
week2_0608,6572.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,11,11.2,0,0.0,2,2.0,2,38.0,0.9127777777777778,1,16,88.0,8
week2_0608,6598.0,3,gch_yellow,1,3.0,4,4.5,1,10.0,16,16.2,7,78.0,0,0.0,0,0.0,0.9163888888888889,1,20,59.0,6
week2_0608,6601.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,16,16.2,6,59.0,0,0.0,0,0.0,0.9168055555555555,1,20,148.0,2
week2_0608,6719.0,1,highway_yellow,1,3.0,6,5.5,0,0.0,10,10.7,0,0.0,4,4.0,2,148.0,0.9331944444444444,1,20,72.0,1
week2_0608,6722.0,2,gch_green,0,26.5758427,6,5.5,0,0.0,11,11.7,0,0.0,3,3.0,1,72.0,0.9336111111111111,1,20,125.0,8
week2_0608,6748.0,3,gch_yellow,1,3.0,7,6.5,1,22.0,17,17.7,7,103.0,0,0.0,0,0.0,0.9372222222222222,1,24,75.0,7
week2_0608,6751.0,0,highway_green,0,112.7796143,6,5.5,0,0.0,16,16.2,6,75.0,1,0.5,1,0.0,0.9376388888888889,1,23,271.0,4
week2_0608,6869.0,1,highway_yellow,1,3.0,4,5.5,0,0.0,8,7.5,0,0.0,4,3.0,4,271.0,0.9540277777777778,1,16,190.0,3
week2_0608,6872.0,2,gch_green,0,26.5758427,4,5.5,0,0.0,9,8.5,0,0.0,3,2.5,3,190.0,0.9544444444444444,1,16,111.0,7
week2_0608,6898.0,3,gch_yellow,1,3.0,5,6.5,2,27.0,17,16.2,5,84.0,0,0.0,0,0.0,0.9580555555555555,1,22,55.0,6
week2_0608,6901.0,0,highway_green,0,112.7796143,5,6.0,1,1.0,15,14.2,5,54.0,0,0.0,0,0.0,0.9584722222222222,1,20,130.0,2
week2_0608,7019.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,7,7.0,0,0.0,3,3.0,2,130.0,0.9748611111111111,1,15,46.0,1
week2_0608,7022.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,7,7.0,0,0.0,2,2.0,1,46.0,0.9752777777777778,1,14,94.0,8
week2_0608,7048.0,3,gch_yellow,1,3.0,6,6.0,2,21.0,15,14.7,6,73.0,1,1.0,0,0.0,0.9788888888888889,1,22,47.0,6
week2_0608,7051.0,0,highway_green,0,112.7796143,4,3.5,1,1.0,14,13.7,5,46.0,1,1.0,0,0.0,0.9793055555555555,1,19,182.0,3
week2_0608,7169.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,7,6.5,0,0.0,3,3.0,3,182.0,0.9956944444444444,1,13,77.0,2
week2_0608,7172.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,8,7.5,0,0.0,2,2.0,2,77.0,0.9961111111111111,1,13,104.0,9
week2_0608,7198.0,3,gch_yellow,1,3.0,4,4.5,3,20.0,13,12.5,6,84.0,0,0.0,0,0.0,0.9997222222222222,1,17,68.0,7
week2_0608,7201.0,0,highway_green,0,112.7796143,2,2.0,1,7.0,14,13.0,5,61.0,1,1.0,1,0.0,1.0,1,17,185.0,2
week2_0608,7319.0,1,highway_yellow,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,2,185.0,1.0,1,2,95.0,1
week2_0608,7322.0,2,gch_green,0,26.5758427,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,95.0,1.0,1,1,0.0,0
week2_0608,7348.0,3,gch_yellow,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,0,0.0,0
