scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week2_1618,42751.0,0,highway_green,0,112.7796143,7,7.5,2,20.0,14,14.7,4,52.0,1,0.5,1,0.0,1.0,1,22,315.0,6
week2_1618,42869.0,1,highway_yellow,1,3.0,5,6.0,0,0.0,6,7.0,0,0.0,6,5.0,6,315.0,1.0,1,17,241.0,5
week2_1618,42872.0,2,gch_green,0,26.5758427,6,7.0,0,0.0,6,7.0,0,0.0,5,4.5,5,241.0,1.0,1,17,109.0,9
week2_1618,42898.0,3,gch_yellow,1,3.0,8,8.5,4,58.0,13,14.2,5,51.0,0,0.0,0,0.0,1.0,1,21,54.0,6
week2_1618,42901.0,0,highway_green,0,112.7796143,6,6.0,2,31.0,12,13.2,3,23.0,1,1.0,1,0.0,1.0,1,19,219.0,4
week2_1618,43019.0,1,highway_yellow,1,3.0,5,5.2,0,0.0,7,7.7,0,0.0,4,4.0,4,219.0,1.0,1,16,134.0,3
week2_1618,43022.0,2,gch_green,0,26.5758427,6,7.2,0,0.0,8,8.7,0,0.0,4,4.0,3,134.0,1.0,1,18,127.0,11
week2_1618,43048.0,3,gch_yellow,1,3.0,10,11.2,5,53.0,15,16.7,6,74.0,1,1.0,0,0.0,1.0,1,26,72.0,8
week2_1618,43051.0,0,highway_green,0,112.7796143,9,10.2,3,30.0,13,14.2,5,42.0,1,1.0,0,0.0,1.0,1,23,246.0,5
week2_1618,43169.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,10.2,0,0.0,5,5.0,5,246.0,1.0,1,18,149.0,4
week2_1618,43172.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,10.0,0,0.0,4,4.0,4,149.0,1.0,1,17,129.0,9
week2_1618,43198.0,3,gch_yellow,1,3.0,5,5.0,2,25.0,13,14.0,7,104.0,0,0.0,0,0.0,1.0,1,18,82.0,8
week2_1618,43201.0,0,highway_green,0,112.7796143,4,5.0,1,3.0,13,14.0,6,79.0,1,1.0,1,0.0,1.0,1,18,95.0,1
week2_1618,43319.0,1,highway_yellow,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,95.0,1.0,1,1,0.0,0
week2_1618,43322.0,2,gch_green,0,26.5758427,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,0,0.0,0
week2_1618,43348.0,3,gch_yellow,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,0,0.0,0
