scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week1_1618,42751.0,0,highway_green,0,112.7796143,5,5.0,1,3.0,16,17.2,5,60.0,1,1.0,1,0.0,1.0,1,22,218.0,4
week1_1618,42869.0,1,highway_yellow,1,3.0,4,4.2,0,0.0,8,8.5,0,0.0,5,5.0,4,218.0,1.0,1,17,132.0,4
week1_1618,42872.0,2,gch_green,0,26.5758427,5,5.2,0,0.0,8,8.5,0,0.0,4,4.0,4,132.0,1.0,1,17,111.0,9
week1_1618,42898.0,3,gch_yellow,1,3.0,6,6.2,2,34.0,18,19.5,7,77.0,0,0.0,0,0.0,1.0,1,24,54.0,6
week1_1618,42901.0,0,highway_green,0,112.7796143,6,7.5,0,0.0,18,19.7,5,54.0,1,1.0,1,0.0,1.0,1,25,274.0,4
week1_1618,43019.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,10,10.0,0,0.0,5,5.0,4,274.0,1.0,1,19,189.0,4
week1_1618,43022.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,10,10.0,0,0.0,5,5.0,4,189.0,1.0,1,19,149.0,11
week1_1618,43048.0,3,gch_yellow,1,3.0,7,7.5,4,60.0,18,19.5,7,89.0,0,0.0,0,0.0,1.0,1,25,87.0,10
week1_1618,43051.0,0,highway_green,0,112.7796143,6,6.5,2,21.0,18,19.7,7,66.0,1,1.0,1,0.0,1.0,1,25,221.0,4
week1_1618,43169.0,1,highway_yellow,1,3.0,4,5.0,0,0.0,8,8.5,0,0.0,5,5.0,4,221.0,1.0,1,17,136.0,4
week1_1618,43172.0,2,gch_green,0,26.5758427,4,5.0,0,0.0,8,8.5,0,0.0,4,4.0,4,136.0,1.0,1,16,105.0,6
week1_1618,43198.0,3,gch_yellow,1,3.0,5,6.0,2,42.0,14,14.5,4,63.0,0,0.0,0,0.0,1.0,1,19,33.0,5
week1_1618,43201.0,0,highway_green,0,112.7796143,3,3.5,0,0.0,14,14.0,5,33.0,0,0.0,0,0.0,1.0,1,17,0.0,0
week1_1618,43319.0,1,highway_yellow,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,0,0.0,0
