scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week1_1113,24751.0,0,highway_green,0,112.7796143,5,5.5,1,3.0,14,14.7,4,34.0,1,1.0,0,0.0,1.0,1,20,180.0,2
week1_1113,24869.0,1,highway_yellow,1,3.0,5,6.0,0,0.0,7,7.5,0,0.0,5,4.0,2,180.0,1.0,1,17,75.0,2
week1_1113,24872.0,2,gch_green,0,26.5758427,5,6.0,0,0.0,8,8.5,0,0.0,4,3.0,2,75.0,1.0,1,17,115.0,9
week1_1113,24898.0,3,gch_yellow,1,3.0,6,7.0,3,40.0,15,16.5,6,75.0,1,1.0,0,0.0,1.0,1,22,61.0,6
week1_1113,24901.0,0,highway_green,0,112.7796143,7,8.5,1,9.0,15,15.5,5,52.0,1,1.0,0,0.0,1.0,1,23,152.0,3
week1_1113,25019.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,8,9.0,0,0.0,3,3.0,3,152.0,1.0,1,15,43.0,2
week1_1113,25022.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,9,10.5,0,0.0,2,2.0,2,43.0,1.0,1,15,116.0,10
week1_1113,25048.0,3,gch_yellow,1,3.0,5,5.5,3,26.0,15,17.5,7,90.0,0,0.0,0,0.0,1.0,1,20,72.0,7
week1_1113,25051.0,0,highway_green,0,112.7796143,5,5.5,2,7.0,15,17.0,5,65.0,0,0.0,0,0.0,1.0,1,20,112.0,2
week1_1113,25169.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,7,8.0,0,0.0,2,2.0,2,112.0,1.0,1,12,55.0,1
week1_1113,25172.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,8,9.0,0,0.0,1,1.0,1,55.0,1.0,1,12,90.0,8
week1_1113,25198.0,3,gch_yellow,1,3.0,4,4.5,2,23.0,13,14.0,6,67.0,0,0.0,0,0.0,1.0,1,17,47.0,6
week1_1113,25201.0,0,highway_green,0,112.7796143,3,3.0,0,0.0,13,15.0,5,47.0,1,1.0,1,0.0,1.0,1,17,190.0,2
week1_1113,25319.0,1,highway_yellow,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,2,190.0,1.0,1,2,97.0,1
week1_1113,25322.0,2,gch_green,0,26.5758427,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,97.0,1.0,1,1,0.0,0
week1_1113,25348.0,3,gch_yellow,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1,0,0.0,0
